transaction_id,card_id,cardholder_id,amount,currency,merchant_id,merchant_name,merchant_category,entry_mode,card_type,card_network,latitude,longitude,country_code,device_fingerprint,ip_address,is_fraud,fraud_archetype,timestamp
TX_102BF14ACFC4,CARD_100163,USR_50163,80.71,USD,M_WMT_02,Walmart Supercenter,GROCERY,E_COMMERCE,DEBIT_STANDARD,DISCOVER,29.8796,-95.3756,US,DEV_06B72574,192.168.212.78,0,LEGITIMATE,2026-06-28T12:57:04.556502+00:00
TX_88F9249297D8,CARD_100266,USR_50266,574.01,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,E_COMMERCE,DEBIT_PREPAID,AMEX,41.7665,-87.5224,US,DEV_8917390C,192.168.58.100,0,LEGITIMATE,2026-06-28T12:59:24.556502+00:00
TX_7D176BB5E7BD,CARD_100315,USR_50315,38.9,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,DEBIT_STANDARD,MASTERCARD,29.7866,-95.3814,US,DEV_02BBE824,192.168.245.157,0,LEGITIMATE,2026-06-28T13:01:44.556502+00:00
TX_FC8CF2CE46BB,CARD_100346,USR_50346,69.99,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_STANDARD,MASTERCARD,42.0202,-87.6017,US,DEV_8502BC77,192.168.166.214,0,LEGITIMATE,2026-06-28T13:04:04.556502+00:00
TX_EE00FED303F5,CARD_100250,USR_50250,1057.93,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CHIP,CREDIT_INFINITE,AMEX,41.8031,-87.6314,US,DEV_AB4298E9,192.168.59.106,0,LEGITIMATE,2026-06-28T13:06:24.556502+00:00
TX_C0E198349686,CARD_100175,USR_50175,1.5,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,CREDIT_PLATINUM,VISA,25.7642,-80.133,US,DEV_5B2F3A78,192.168.122.207,0,LEGITIMATE,2026-06-28T13:08:44.556502+00:00
TX_01094F66E238,CARD_100130,USR_50130,18.33,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,E_COMMERCE,CREDIT_PLATINUM,AMEX,41.9177,-87.4789,US,DEV_104C8015,192.168.23.63,0,LEGITIMATE,2026-06-28T13:11:04.556502+00:00
TX_BE568EAC5BD1,CARD_100275,USR_50275,67.76,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_PREPAID,AMEX,29.7137,-95.3251,US,DEV_798F9750,192.168.128.72,0,LEGITIMATE,2026-06-28T13:13:24.556502+00:00
TX_B92A9B09B7DD,CARD_100477,USR_50477,74.48,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,DEBIT_PREPAID,AMEX,37.73,-122.5252,US,DEV_C75B7015,192.168.209.226,0,LEGITIMATE,2026-06-28T13:15:44.556502+00:00
TX_212E544E1498,CARD_100444,USR_50444,4651.28,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,CREDIT_PLATINUM,VISA,33.4106,-112.2914,US,DEV_D29D18D7,192.168.113.27,0,LEGITIMATE,2026-06-28T13:18:04.556502+00:00
TX_59961194F743,CARD_100468,USR_50468,1229.94,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,DEBIT_PREPAID,MASTERCARD,33.3578,-112.0785,US,DEV_96D5BA77,192.168.247.111,0,LEGITIMATE,2026-06-28T13:20:24.556502+00:00
TX_689BA8ABB2B5,CARD_100124,USR_50124,1363.54,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_PLATINUM,VISA,33.3076,-111.9714,US,DEV_B02F8FF6,192.168.97.26,0,LEGITIMATE,2026-06-28T13:22:44.556502+00:00
TX_86B4F1FACF06,CARD_100142,USR_50142,54.2,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CNP,DEBIT_PREPAID,MASTERCARD,47.6181,-122.3328,US,DEV_C044D3B1,192.168.213.101,0,LEGITIMATE,2026-06-28T13:25:04.556502+00:00
TX_FAC43CADC676,CARD_100004,USR_50004,3.94,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_PREPAID,DISCOVER,33.3645,-112.0175,US,DEV_581DFF1F,192.168.114.121,0,LEGITIMATE,2026-06-28T13:27:24.556502+00:00
TX_BF0E7303699D,CARD_100270,USR_50270,1393.21,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,E_COMMERCE,CREDIT_INFINITE,VISA,47.4708,-122.2927,US,DEV_F3010C09,192.168.220.24,0,LEGITIMATE,2026-06-28T13:29:44.556502+00:00
TX_6C9FFC0BC8D4,CARD_100461,USR_50461,862.57,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,DEBIT_STANDARD,DISCOVER,37.4827,-122.4948,US,DEV_D17B3E41,192.168.250.232,0,LEGITIMATE,2026-06-28T13:32:04.556502+00:00
TX_9B176DA0A6C8,CARD_100154,USR_50154,1276.39,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,CREDIT_PLATINUM,VISA,41.9353,-87.573,US,DEV_78E8FA91,192.168.56.40,0,LEGITIMATE,2026-06-28T13:34:24.556502+00:00
TX_38753CAB03D8,CARD_100146,USR_50146,1955.19,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_STANDARD,AMEX,41.9614,-87.6798,US,DEV_12AFC13D,192.168.15.42,0,LEGITIMATE,2026-06-28T13:36:44.556502+00:00
TX_60FB81480351,CARD_100102,USR_50102,94.69,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_INFINITE,DISCOVER,47.5116,-122.3236,US,DEV_6F002707,192.168.157.222,0,LEGITIMATE,2026-06-28T13:39:04.556502+00:00
TX_DEB030AA00D1,CARD_100188,USR_50188,46.56,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CNP,DEBIT_PREPAID,AMEX,33.4519,-112.0076,US,DEV_C639ADD3,192.168.212.27,0,LEGITIMATE,2026-06-28T13:41:24.556502+00:00
TX_79512190904C,CARD_100162,USR_50162,28.47,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,E_COMMERCE,CREDIT_INFINITE,DISCOVER,42.0674,-87.7232,US,DEV_131FF03B,192.168.232.34,0,LEGITIMATE,2026-06-28T13:43:44.556502+00:00
TX_BCC606D76785,CARD_100438,USR_50438,12.71,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,E_COMMERCE,CREDIT_STANDARD,MASTERCARD,47.6558,-122.34,US,DEV_D65C43F5,192.168.188.5,0,LEGITIMATE,2026-06-28T13:46:04.556502+00:00
TX_FDB6006A32D6,CARD_100235,USR_50235,663.44,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,CREDIT_STANDARD,DISCOVER,29.7802,-95.4981,US,DEV_DC6FF815,192.168.165.149,0,LEGITIMATE,2026-06-28T13:48:24.556502+00:00
TX_461965C9558A,CARD_100115,USR_50115,559.27,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CNP,CREDIT_PLATINUM,AMEX,29.9773,-95.3816,US,DEV_D215242D,192.168.5.243,0,LEGITIMATE,2026-06-28T13:50:44.556502+00:00
TX_FF92A98600A8,CARD_100232,USR_50232,122.82,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,E_COMMERCE,CREDIT_INFINITE,DISCOVER,40.6146,-73.962,US,DEV_63333B78,192.168.80.45,0,LEGITIMATE,2026-06-28T13:53:04.556502+00:00
TX_335AA274501C,CARD_100368,USR_50368,359.96,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CHIP,DEBIT_STANDARD,MASTERCARD,40.578,-74.068,US,DEV_14BDC766,192.168.19.183,0,LEGITIMATE,2026-06-28T13:55:24.556502+00:00
TX_1CE7A91CFFB2,CARD_100141,USR_50141,5187.47,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,E_COMMERCE,DEBIT_STANDARD,AMEX,37.9726,-122.5162,US,DEV_F04427D8,192.168.232.229,0,LEGITIMATE,2026-06-28T13:57:44.556502+00:00
TX_7C90217E43F0,CARD_100034,USR_50034,1819.02,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_STANDARD,AMEX,41.9668,-87.5891,US,DEV_FCF2B2FD,192.168.147.215,0,LEGITIMATE,2026-06-28T14:00:04.556502+00:00
TX_2AA5F556A8B0,CARD_100214,USR_50214,127.47,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_PREPAID,MASTERCARD,47.6543,-122.505,US,DEV_E0821E68,192.168.242.233,0,LEGITIMATE,2026-06-28T14:02:24.556502+00:00
TX_0423BB6135E8,CARD_100143,USR_50143,28.55,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_PREPAID,DISCOVER,25.6418,-80.1572,US,DEV_4B3BEAD1,192.168.69.60,0,LEGITIMATE,2026-06-28T14:04:44.556502+00:00
TX_DFA0F79FAB4F,CARD_100066,USR_50066,33.54,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,E_COMMERCE,CREDIT_PLATINUM,MASTERCARD,41.9539,-87.4998,US,DEV_6C7FD497,192.168.8.33,0,LEGITIMATE,2026-06-28T14:07:04.556502+00:00
TX_CC0562356B9C,CARD_100467,USR_50467,610.81,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,CREDIT_PLATINUM,AMEX,29.7784,-95.2357,US,DEV_96E6DEE1,192.168.225.46,0,LEGITIMATE,2026-06-28T14:09:24.556502+00:00
TX_01278BC97C26,CARD_100344,USR_50344,658.15,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CHIP,CREDIT_PLATINUM,MASTERCARD,40.5991,-73.9923,US,DEV_6A86F664,192.168.200.85,0,LEGITIMATE,2026-06-28T14:11:44.556502+00:00
TX_BEADCE8A5148,CARD_100466,USR_50466,375.87,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,CREDIT_STANDARD,DISCOVER,41.9698,-87.367,US,DEV_010BC3E2,192.168.92.32,0,LEGITIMATE,2026-06-28T14:14:04.556502+00:00
TX_506F6BFE35F1,CARD_100142,USR_50142,7422.77,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CHIP,DEBIT_PREPAID,MASTERCARD,47.6575,-122.4107,US,DEV_C044D3B1,192.168.213.101,0,LEGITIMATE,2026-06-28T14:16:24.556502+00:00
TX_F9AEF3609953,CARD_100065,USR_50065,202.4,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,E_COMMERCE,DEBIT_PREPAID,DISCOVER,34.1287,-118.1403,US,DEV_5B4B6767,192.168.56.91,0,LEGITIMATE,2026-06-28T14:18:44.556502+00:00
TX_07D372A1B608,CARD_100091,USR_50091,1560.0,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CHIP,DEBIT_PREPAID,VISA,29.8353,-95.2689,US,DEV_73BE00FF,192.168.165.235,0,LEGITIMATE,2026-06-28T14:21:04.556502+00:00
TX_8BE7752B538B,CARD_100206,USR_50206,15.75,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CHIP,CREDIT_INFINITE,VISA,47.5047,-122.2138,US,DEV_D7328C7B,192.168.43.224,0,LEGITIMATE,2026-06-28T14:23:24.556502+00:00
TX_485F51E466FA,CARD_100000,USR_50000,138.21,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,CREDIT_STANDARD,AMEX,40.6517,-73.9227,US,DEV_B41FC3DD,192.168.119.211,0,LEGITIMATE,2026-06-28T14:25:44.556502+00:00
TX_9177B5B1369E,CARD_100366,USR_50366,15.8,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,E_COMMERCE,DEBIT_PREPAID,DISCOVER,47.7918,-122.1923,US,DEV_520C8D61,192.168.43.110,0,LEGITIMATE,2026-06-28T14:28:04.556502+00:00
TX_75967BE4864B,CARD_100009,USR_50009,8.85,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,CREDIT_STANDARD,DISCOVER,33.9488,-118.3389,US,DEV_F2FB1B05,192.168.202.147,0,LEGITIMATE,2026-06-28T14:30:24.556502+00:00
TX_A94E8B521BE8,CARD_100009,USR_50009,79.96,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,CREDIT_STANDARD,DISCOVER,34.0988,-118.2378,US,DEV_F2FB1B05,192.168.202.147,0,LEGITIMATE,2026-06-28T14:32:44.556502+00:00
TX_8526B088503E,CARD_100026,USR_50026,35.65,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CONTACTLESS,DEBIT_PREPAID,VISA,42.0427,-87.6591,US,DEV_FB6103A5,192.168.68.13,0,LEGITIMATE,2026-06-28T14:35:04.556502+00:00
TX_CC810D5B363D,CARD_100496,USR_50496,35.74,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_PLATINUM,AMEX,40.625,-74.1013,US,DEV_790F1089,192.168.111.145,0,LEGITIMATE,2026-06-28T14:37:24.556502+00:00
TX_7B518DC9B1C5,CARD_100016,USR_50016,40.74,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_INFINITE,DISCOVER,40.6295,-73.9899,US,DEV_7A338BB6,192.168.162.200,0,LEGITIMATE,2026-06-28T14:39:44.556502+00:00
TX_3D8D18D02F7B,CARD_100257,USR_50257,4510.78,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,DEBIT_STANDARD,DISCOVER,34.018,-118.2258,US,DEV_80B9F2AF,192.168.207.49,0,LEGITIMATE,2026-06-28T14:42:04.556502+00:00
TX_D027112C6CEF,CARD_100355,USR_50355,167.42,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_STANDARD,MASTERCARD,29.7865,-95.4121,US,DEV_54FAC7BD,192.168.132.50,0,LEGITIMATE,2026-06-28T14:44:24.556502+00:00
TX_BA233643C790,CARD_100204,USR_50204,32.13,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_STANDARD,AMEX,33.3722,-112.21,US,DEV_E2588371,192.168.249.208,0,LEGITIMATE,2026-06-28T14:46:44.556502+00:00
TX_2B0405F4FE0E,CARD_100122,USR_50122,257.01,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_STANDARD,AMEX,41.8933,-87.7466,US,DEV_C5693B53,192.168.184.224,0,LEGITIMATE,2026-06-28T14:49:04.556502+00:00
TX_6C2A88B52743,CARD_100095,USR_50095,86.04,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,25.9035,-80.1899,US,DEV_B3A7004E,192.168.39.137,0,LEGITIMATE,2026-06-28T14:51:24.556502+00:00
TX_8CF1F844FA17,CARD_100485,USR_50485,67.97,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_INFINITE,DISCOVER,37.7017,-122.3846,US,DEV_E68EFF1D,192.168.206.105,0,LEGITIMATE,2026-06-28T14:53:44.556502+00:00
TX_1A3B8A893A52,CARD_100002,USR_50002,37.12,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_PLATINUM,DISCOVER,41.928,-87.6301,US,DEV_4C0CC69C,192.168.191.166,0,LEGITIMATE,2026-06-28T14:56:04.556502+00:00
TX_6A2D6763495D,CARD_100158,USR_50158,892.39,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,CREDIT_PLATINUM,AMEX,47.607,-122.4614,US,DEV_65241489,192.168.161.133,0,LEGITIMATE,2026-06-28T14:58:24.556502+00:00
TX_24B4B53B88B1,CARD_100226,USR_50226,112.97,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_STANDARD,VISA,41.8651,-87.5206,US,DEV_3E303714,192.168.56.19,0,LEGITIMATE,2026-06-28T15:00:44.556502+00:00
TX_A7A08B576485,CARD_100172,USR_50172,919.0,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,DEBIT_STANDARD,AMEX,33.4203,-111.9968,US,DEV_0006260D,192.168.80.186,0,LEGITIMATE,2026-06-28T15:03:04.556502+00:00
TX_D7C824AAFD82,CARD_100125,USR_50125,10.28,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_STANDARD,AMEX,37.6791,-122.2914,US,DEV_EAF63282,192.168.8.168,0,LEGITIMATE,2026-06-28T15:05:24.556502+00:00
TX_C94602E0D6F7,CARD_100070,USR_50070,1770.38,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,CREDIT_PLATINUM,MASTERCARD,47.4919,-122.2924,US,DEV_24409A85,192.168.101.93,0,LEGITIMATE,2026-06-28T15:07:44.556502+00:00
TX_E952FAC52392,CARD_100360,USR_50360,101.91,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_PLATINUM,DISCOVER,40.519,-73.9748,US,DEV_0B069FDD,192.168.183.228,0,LEGITIMATE,2026-06-28T15:10:04.556502+00:00
TX_A17632845375,CARD_100441,USR_50441,4958.66,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,DEBIT_PREPAID,AMEX,34.0881,-118.3256,US,DEV_57AE72A5,192.168.133.71,0,LEGITIMATE,2026-06-28T15:12:24.556502+00:00
TX_3AEF98950664,CARD_100173,USR_50173,548.01,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CONTACTLESS,CREDIT_INFINITE,MASTERCARD,37.6906,-122.4529,US,DEV_6B5971AA,192.168.231.203,0,LEGITIMATE,2026-06-28T15:14:44.556502+00:00
TX_B3AC431BD0CC,CARD_100316,USR_50316,1032.25,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,33.2465,-111.9636,US,DEV_EE6EE5C4,192.168.122.15,0,LEGITIMATE,2026-06-28T15:17:04.556502+00:00
TX_2EDBEE11CE83,CARD_100260,USR_50260,152.21,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_STANDARD,DISCOVER,33.6067,-111.9853,US,DEV_03733D84,192.168.32.197,0,LEGITIMATE,2026-06-28T15:19:24.556502+00:00
TX_B4E3ACF98B2F,CARD_100031,USR_50031,593.43,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,DEBIT_STANDARD,MASTERCARD,25.6994,-80.0501,US,DEV_EF1D6D63,192.168.233.75,0,LEGITIMATE,2026-06-28T15:21:44.556502+00:00
TX_E68C92688A44,CARD_100051,USR_50051,3.3,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CNP,DEBIT_STANDARD,DISCOVER,29.7111,-95.2914,US,DEV_B43E4F92,192.168.58.130,0,LEGITIMATE,2026-06-28T15:24:04.556502+00:00
TX_4FBA3A7C450B,CARD_100285,USR_50285,110.49,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,37.937,-122.5645,US,DEV_E0D12456,192.168.106.178,0,LEGITIMATE,2026-06-28T15:26:24.556502+00:00
TX_6EEE9FB393C9,CARD_100440,USR_50440,53.47,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,DEBIT_STANDARD,VISA,40.837,-74.076,US,DEV_12E20AA4,192.168.240.134,0,LEGITIMATE,2026-06-28T15:28:44.556502+00:00
TX_D97B9F6F9678,CARD_100250,USR_50250,76.64,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,CREDIT_INFINITE,AMEX,41.8345,-87.6999,US,DEV_AB4298E9,192.168.59.106,0,LEGITIMATE,2026-06-28T15:31:04.556502+00:00
TX_19E26E319C03,CARD_100174,USR_50174,260.72,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,E_COMMERCE,DEBIT_PREPAID,VISA,47.6506,-122.3236,US,DEV_6CAB7E82,192.168.240.52,0,LEGITIMATE,2026-06-28T15:33:24.556502+00:00
TX_2CC951CD0534,CARD_100160,USR_50160,28.29,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,CREDIT_STANDARD,DISCOVER,40.9422,-73.802,US,DEV_7356D516,192.168.62.155,0,LEGITIMATE,2026-06-28T15:35:44.556502+00:00
TX_32CEABD5DD67,CARD_100494,USR_50494,62.34,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,E_COMMERCE,CREDIT_PLATINUM,MASTERCARD,47.503,-122.1478,US,DEV_503A377D,192.168.235.6,0,LEGITIMATE,2026-06-28T15:38:04.556502+00:00
TX_37996C2DA7FD,CARD_100255,USR_50255,2379.8,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_INFINITE,AMEX,25.7493,-80.3386,US,DEV_31B834AC,192.168.111.23,0,LEGITIMATE,2026-06-28T15:40:24.556502+00:00
TX_529573EA55C4,CARD_100416,USR_50416,651.11,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CNP,DEBIT_PREPAID,MASTERCARD,40.745,-74.0203,US,DEV_7BEFE77A,192.168.12.234,0,LEGITIMATE,2026-06-28T15:42:44.556502+00:00
TX_100F76540A59,CARD_100280,USR_50280,75.09,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_INFINITE,MASTERCARD,40.6997,-74.0,US,DEV_55E9E268,192.168.75.185,0,LEGITIMATE,2026-06-28T15:45:04.556502+00:00
TX_6E95151F2600,CARD_100233,USR_50233,625.61,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,DEBIT_PREPAID,AMEX,34.0077,-118.3377,US,DEV_73F95DC8,192.168.49.222,0,LEGITIMATE,2026-06-28T15:47:24.556502+00:00
TX_4F61B5003B9A,CARD_100416,USR_50416,939.75,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_PREPAID,MASTERCARD,40.6316,-74.0083,US,DEV_7BEFE77A,192.168.12.234,0,LEGITIMATE,2026-06-28T15:49:44.556502+00:00
TX_E0781303AC98,CARD_100264,USR_50264,1775.7,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,DEBIT_STANDARD,MASTERCARD,40.6395,-74.0063,US,DEV_570BA706,192.168.117.126,0,LEGITIMATE,2026-06-28T15:52:04.556502+00:00
TX_34B156F3581C,CARD_100439,USR_50439,55.16,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,25.7466,-80.1687,US,DEV_8DFDDB1B,192.168.225.176,0,LEGITIMATE,2026-06-28T15:54:24.556502+00:00
TX_272D570E78DE,CARD_100374,USR_50374,7467.49,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,CREDIT_INFINITE,VISA,47.766,-122.1912,US,DEV_E283E859,10.0.140.113,1,NOCTURNAL_LUXURY,2026-06-28T15:56:44.556502+00:00
TX_7CD1E7156756,CARD_100079,USR_50079,465.38,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,CREDIT_STANDARD,VISA,25.7756,-80.0696,US,DEV_5DD53192,192.168.138.227,0,LEGITIMATE,2026-06-28T15:59:04.556502+00:00
TX_4D6F9BA74300,CARD_100069,USR_50069,1909.86,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,CREDIT_STANDARD,DISCOVER,37.8491,-122.4157,US,DEV_0A648593,192.168.179.154,0,LEGITIMATE,2026-06-28T16:01:24.556502+00:00
TX_CF7D67946E40,CARD_100483,USR_50483,3672.64,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CHIP,DEBIT_PREPAID,VISA,29.6636,-95.3728,US,DEV_97FC918E,192.168.3.252,0,LEGITIMATE,2026-06-28T16:03:44.556502+00:00
TX_E32E7035279F,CARD_100349,USR_50349,16.57,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_PLATINUM,AMEX,37.6836,-122.2875,US,DEV_DD9DAE84,192.168.11.8,0,LEGITIMATE,2026-06-28T16:06:04.556502+00:00
TX_D44C083FC4ED,CARD_100030,USR_50030,71.1,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,DEBIT_PREPAID,DISCOVER,47.5854,-122.3604,US,DEV_A47D1CD3,192.168.85.9,0,LEGITIMATE,2026-06-28T16:08:24.556502+00:00
TX_6B92A3365DE1,CARD_100062,USR_50062,2.17,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_PREPAID,AMEX,47.6466,-122.5124,US,DEV_275109B7,10.0.6.206,1,CARD_TESTING,2026-06-28T16:10:44.556502+00:00
TX_798C6D5B2484,CARD_100274,USR_50274,1.5,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_PLATINUM,DISCOVER,41.834,-87.6339,US,DEV_4F6429E8,192.168.58.227,0,LEGITIMATE,2026-06-28T16:13:04.556502+00:00
TX_4D11B08D2520,CARD_100383,USR_50383,1357.21,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,DEBIT_PREPAID,DISCOVER,25.9585,-80.05,US,DEV_E2C70BDC,192.168.12.128,0,LEGITIMATE,2026-06-28T16:15:24.556502+00:00
TX_4CBED70DC4B1,CARD_100196,USR_50196,37.62,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_PLATINUM,VISA,33.5345,-112.0864,US,DEV_F12A6544,192.168.52.202,0,LEGITIMATE,2026-06-28T16:17:44.556502+00:00
TX_199B9F091865,CARD_100223,USR_50223,41.3,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CNP,DEBIT_PREPAID,MASTERCARD,25.7393,-80.2375,US,DEV_25605405,192.168.107.70,0,LEGITIMATE,2026-06-28T16:20:04.556502+00:00
TX_32AD06DB0D55,CARD_100422,USR_50422,1.5,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,CREDIT_INFINITE,MASTERCARD,47.3854,-122.1885,US,DEV_CD1295CC,192.168.73.203,0,LEGITIMATE,2026-06-28T16:22:24.556502+00:00
TX_DBE86308EE6C,CARD_100016,USR_50016,19.46,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CONTACTLESS,CREDIT_INFINITE,DISCOVER,40.6422,-74.0011,US,DEV_7A338BB6,192.168.162.200,0,LEGITIMATE,2026-06-28T16:24:44.556502+00:00
TX_CB15F4071FDC,CARD_100437,USR_50437,22.25,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_STANDARD,AMEX,37.6935,-122.2677,US,DEV_4A4F2954,192.168.171.174,0,LEGITIMATE,2026-06-28T16:27:04.556502+00:00
TX_1B2EC061AB22,CARD_100089,USR_50089,148.47,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_STANDARD,MASTERCARD,34.0309,-118.3522,US,DEV_ABFAADF8,192.168.80.125,0,LEGITIMATE,2026-06-28T16:29:24.556502+00:00
TX_F999BC26F421,CARD_100176,USR_50176,1751.95,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CHIP,DEBIT_PREPAID,AMEX,40.8464,-74.0746,US,DEV_0D6600D0,192.168.114.172,0,LEGITIMATE,2026-06-28T16:31:44.556502+00:00
